epoch (ms),time (10:00),elapsed (s),x-axis (T),y-axis (T),z-axis (T)
1592533079574,2020-06-19T12.17.59.574,0.000,0.000282750,0.000093938,0.000040875
1592533079615,2020-06-19T12.17.59.615,0.041,0.000283125,0.000094313,0.000041625
1592533079655,2020-06-19T12.17.59.655,0.081,0.000282750,0.000087750,0.000041688
1592533079694,2020-06-19T12.17.59.694,0.120,0.000283125,0.000093563,0.000042063
1592533079734,2020-06-19T12.17.59.734,0.160,0.000283125,0.000094688,0.000041313
1592533079775,2020-06-19T12.17.59.775,0.201,0.000283125,0.000093563,0.000042063
1592533079814,2020-06-19T12.17.59.814,0.240,0.000282063,0.000094313,0.000040875
1592533079854,2020-06-19T12.17.59.854,0.280,0.000283500,0.000095063,0.000040875
1592533079893,2020-06-19T12.17.59.893,0.319,0.000283875,0.000095750,0.000041313
1592533079934,2020-06-19T12.17.59.934,0.360,0.000282813,0.000095000,0.000041313
1592533079974,2020-06-19T12.17.59.974,0.400,0.000283188,0.000094313,0.000041313
1592533080013,2020-06-19T12.18.00.013,0.439,0.000283188,0.000094313,0.000041688
1592533080054,2020-06-19T12.18.00.054,0.480,0.000283188,0.000095063,0.000042125
1592533080094,2020-06-19T12.18.00.094,0.520,0.000282813,0.000094688,0.000041688
1592533080134,2020-06-19T12.18.00.134,0.560,0.000284250,0.000095063,0.000043313
1592533080173,2020-06-19T12.18.00.173,0.599,0.000283563,0.000095375,0.000041688
1592533080214,2020-06-19T12.18.00.214,0.640,0.000283563,0.000095063,0.000042125
1592533080254,2020-06-19T12.18.00.254,0.680,0.000283188,0.000091063,0.000042500
1592533080293,2020-06-19T12.18.00.293,0.719,0.000283875,0.000095750,0.000042125
1592533080333,2020-06-19T12.18.00.333,0.759,0.000284250,0.000095063,0.000041688
1592533080374,2020-06-19T12.18.00.374,0.800,0.000284250,0.000094313,0.000042500
1592533080413,2020-06-19T12.18.00.413,0.839,0.000282813,0.000094313,0.000041688
1592533080453,2020-06-19T12.18.00.453,0.879,0.000283188,0.000094688,0.000041313
1592533080492,2020-06-19T12.18.00.492,0.918,0.000283188,0.000094313,0.000043313
1592533080533,2020-06-19T12.18.00.533,0.959,0.000283188,0.000093563,0.000041688
1592533080573,2020-06-19T12.18.00.573,0.999,0.000283563,0.000095063,0.000042500
1592533080613,2020-06-19T12.18.00.613,1.039,0.000284250,0.000093563,0.000041688
1592533080654,2020-06-19T12.18.00.654,1.080,0.000281375,0.000094688,0.000043688
1592533080693,2020-06-19T12.18.00.693,1.119,0.000283500,0.000094688,0.000042875
1592533080733,2020-06-19T12.18.00.733,1.159,0.000283500,0.000095063,0.000043250
1592533080772,2020-06-19T12.18.00.772,1.198,0.000283875,0.000093250,0.000043313
1592533080813,2020-06-19T12.18.00.813,1.239,0.000282813,0.000094313,0.000042500
1592533080853,2020-06-19T12.18.00.853,1.279,0.000282813,0.000095375,0.000043313
1592533080892,2020-06-19T12.18.00.892,1.318,0.000283188,0.000095750,0.000042875
1592533080932,2020-06-19T12.18.00.932,1.358,0.000283563,0.000095750,0.000042500
1592533080973,2020-06-19T12.18.00.973,1.399,0.000283938,0.000095063,0.000042500
1592533081012,2020-06-19T12.18.01.012,1.438,0.000283938,0.000095063,0.000042500
1592533081052,2020-06-19T12.18.01.052,1.478,0.000283563,0.000095063,0.000040938
1592533081092,2020-06-19T12.18.01.092,1.518,0.000283563,0.000094688,0.000042125
1592533081133,2020-06-19T12.18.01.133,1.559,0.000283563,0.000093938,0.000042500
1592533081172,2020-06-19T12.18.01.172,1.598,0.000283188,0.000095375,0.000042500
1592533081212,2020-06-19T12.18.01.212,1.638,0.000283188,0.000096125,0.000041313
1592533081253,2020-06-19T12.18.01.253,1.679,0.000281000,0.000095375,0.000039375
1592533081292,2020-06-19T12.18.01.292,1.718,0.000278813,0.000096500,0.000031875
1592533081332,2020-06-19T12.18.01.332,1.758,0.000275563,0.000096875,0.000029500
1592533081371,2020-06-19T12.18.01.371,1.797,0.000275188,0.000098313,0.000024813
1592533081412,2020-06-19T12.18.01.412,1.838,0.000273063,0.000094313,0.000020438
1592533081452,2020-06-19T12.18.01.452,1.878,0.000272313,0.000104500,0.000015313
1592533081491,2020-06-19T12.18.01.491,1.917,0.000271938,0.000104813,0.000015750
1592533081531,2020-06-19T12.18.01.531,1.957,0.000270875,0.000103375,0.000016500
1592533081572,2020-06-19T12.18.01.572,1.998,0.000271563,0.000104813,0.000017688
1592533081612,2020-06-19T12.18.01.612,2.038,0.000270125,0.000105188,0.000017313
1592533081651,2020-06-19T12.18.01.651,2.077,0.000270125,0.000105563,0.000018500
1592533081691,2020-06-19T12.18.01.691,2.117,0.000268313,0.000105188,0.000020063
1592533081732,2020-06-19T12.18.01.732,2.158,0.000270500,0.000105563,0.000022000
1592533081771,2020-06-19T12.18.01.771,2.197,0.000270500,0.000105938,0.000021625
1592533081811,2020-06-19T12.18.01.811,2.237,0.000271563,0.000105563,0.000023250
1592533081850,2020-06-19T12.18.01.850,2.276,0.000270875,0.000104813,0.000023625
1592533081891,2020-06-19T12.18.01.891,2.317,0.000272313,0.000105563,0.000024000
1592533081931,2020-06-19T12.18.01.931,2.357,0.000272313,0.000103375,0.000024000
1592533081970,2020-06-19T12.18.01.970,2.396,0.000274125,0.000101563,0.000023188
1592533082010,2020-06-19T12.18.02.010,2.436,0.000271938,0.000100875,0.000024000
1592533082051,2020-06-19T12.18.02.051,2.477,0.000271563,0.000103000,0.000020438
1592533082091,2020-06-19T12.18.02.091,2.517,0.000270125,0.000104500,0.000020438
1592533082130,2020-06-19T12.18.02.130,2.556,0.000270875,0.000105563,0.000021250
1592533082170,2020-06-19T12.18.02.170,2.596,0.000271563,0.000104813,0.000019688
1592533082211,2020-06-19T12.18.02.211,2.637,0.000271938,0.000105188,0.000020063
1592533082250,2020-06-19T12.18.02.250,2.676,0.000270875,0.000105938,0.000019250
1592533082290,2020-06-19T12.18.02.290,2.716,0.000270875,0.000105188,0.000019250
1592533082329,2020-06-19T12.18.02.329,2.755,0.000270125,0.000104125,0.000020438
1592533082370,2020-06-19T12.18.02.370,2.796,0.000270875,0.000104500,0.000020063
1592533082410,2020-06-19T12.18.02.410,2.836,0.000271188,0.000105188,0.000020875
1592533082450,2020-06-19T12.18.02.450,2.876,0.000269813,0.000104813,0.000020063
1592533082491,2020-06-19T12.18.02.491,2.917,0.000270500,0.000105188,0.000020875
1592533082530,2020-06-19T12.18.02.530,2.956,0.000270500,0.000104500,0.000021625
1592533082570,2020-06-19T12.18.02.570,2.996,0.000269750,0.000095750,0.000021625
1592533082609,2020-06-19T12.18.02.609,3.035,0.000269375,0.000104813,0.000022000
1592533082650,2020-06-19T12.18.02.650,3.076,0.000270125,0.000104500,0.000019250
1592533082690,2020-06-19T12.18.02.690,3.116,0.000269750,0.000106313,0.000021250
1592533082729,2020-06-19T12.18.02.729,3.155,0.000268688,0.000105188,0.000019688
1592533082769,2020-06-19T12.18.02.769,3.195,0.000268313,0.000105563,0.000019688
1592533082810,2020-06-19T12.18.02.810,3.236,0.000269063,0.000105188,0.000019250
1592533082849,2020-06-19T12.18.02.849,3.275,0.000269813,0.000104813,0.000019688
1592533082889,2020-06-19T12.18.02.889,3.315,0.000268000,0.000104500,0.000018500
1592533082929,2020-06-19T12.18.02.929,3.355,0.000269750,0.000105563,0.000019250
1592533082970,2020-06-19T12.18.02.970,3.396,0.000270125,0.000105563,0.000019688
1592533083009,2020-06-19T12.18.03.009,3.435,0.000269438,0.000104813,0.000019250
1592533083049,2020-06-19T12.18.03.049,3.475,0.000268688,0.000107000,0.000020438
1592533083088,2020-06-19T12.18.03.088,3.514,0.000268688,0.000106313,0.000019250
1592533083129,2020-06-19T12.18.03.129,3.555,0.000268000,0.000107375,0.000017313
1592533083169,2020-06-19T12.18.03.169,3.595,0.000268688,0.000105938,0.000015750
1592533083208,2020-06-19T12.18.03.208,3.634,0.000268688,0.000108125,0.000017313
1592533083248,2020-06-19T12.18.03.248,3.674,0.000268313,0.000107000,0.000016125
1592533083289,2020-06-19T12.18.03.289,3.715,0.000268313,0.000108063,0.000017313
1592533083328,2020-06-19T12.18.03.328,3.754,0.000267563,0.000109563,0.000016500
1592533083368,2020-06-19T12.18.03.368,3.794,0.000267563,0.000108813,0.000016125
1592533083409,2020-06-19T12.18.03.409,3.835,0.000268688,0.000108125,0.000014125
1592533083449,2020-06-19T12.18.03.449,3.875,0.000267250,0.000109563,0.000015750
1592533083488,2020-06-19T12.18.03.488,3.914,0.000268000,0.000109563,0.000016125
1592533083528,2020-06-19T12.18.03.528,3.954,0.000267250,0.000109563,0.000016125
1592533083569,2020-06-19T12.18.03.569,3.995,0.000267625,0.000108125,0.000018500
1592533083608,2020-06-19T12.18.03.608,4.034,0.000267625,0.000108125,0.000018500
1592533083648,2020-06-19T12.18.03.648,4.074,0.000266875,0.000109188,0.000017688
1592533083687,2020-06-19T12.18.03.687,4.113,0.000267563,0.000108438,0.000018875
1592533083728,2020-06-19T12.18.03.728,4.154,0.000268313,0.000105188,0.000018875
1592533083768,2020-06-19T12.18.03.768,4.194,0.000267938,0.000105938,0.000019250
1592533083807,2020-06-19T12.18.03.807,4.233,0.000269063,0.000106688,0.000017688
1592533083847,2020-06-19T12.18.03.847,4.273,0.000268688,0.000106625,0.000018063
1592533083888,2020-06-19T12.18.03.888,4.314,0.000268688,0.000107375,0.000016938
1592533083928,2020-06-19T12.18.03.928,4.354,0.000268688,0.000107375,0.000017313
1592533083967,2020-06-19T12.18.03.967,4.393,0.000267938,0.000107750,0.000018125
1592533084007,2020-06-19T12.18.04.007,4.433,0.000268313,0.000107000,0.000017313
1592533084048,2020-06-19T12.18.04.048,4.474,0.000267938,0.000108813,0.000017313
1592533084087,2020-06-19T12.18.04.087,4.513,0.000269063,0.000107375,0.000018500
1592533084127,2020-06-19T12.18.04.127,4.553,0.000267938,0.000110625,0.000017688
1592533084166,2020-06-19T12.18.04.166,4.592,0.000266500,0.000112438,0.000022063
1592533084207,2020-06-19T12.18.04.207,4.633,0.000268688,0.000110625,0.000027563
1592533084247,2020-06-19T12.18.04.247,4.673,0.000270875,0.000109188,0.000033500
1592533084286,2020-06-19T12.18.04.286,4.712,0.000270875,0.000107750,0.000048000
1592533084327,2020-06-19T12.18.04.327,4.753,0.000273375,0.000113188,0.000060625
1592533084367,2020-06-19T12.18.04.367,4.793,0.000276313,0.000111000,0.000067313
1592533084407,2020-06-19T12.18.04.407,4.833,0.000276688,0.000112813,0.000067313
1592533084446,2020-06-19T12.18.04.446,4.872,0.000274875,0.000111750,0.000069750
1592533084487,2020-06-19T12.18.04.487,4.913,0.000273750,0.000110250,0.000074813
1592533084527,2020-06-19T12.18.04.527,4.953,0.000272313,0.000110625,0.000080750
1592533084566,2020-06-19T12.18.04.566,4.992,0.000270875,0.000110625,0.000081563
1592533084606,2020-06-19T12.18.04.606,5.032,0.000271938,0.000111750,0.000077563
1592533084647,2020-06-19T12.18.04.647,5.073,0.000270125,0.000110625,0.000077188
1592533084686,2020-06-19T12.18.04.686,5.112,0.000270125,0.000110250,0.000078750
1592533084726,2020-06-19T12.18.04.726,5.152,0.000271250,0.000110250,0.000077563
1592533084765,2020-06-19T12.18.04.765,5.191,0.000271563,0.000110250,0.000077563
1592533084806,2020-06-19T12.18.04.806,5.232,0.000270125,0.000110625,0.000074000
1592533084846,2020-06-19T12.18.04.846,5.272,0.000269438,0.000111000,0.000071313
1592533084886,2020-06-19T12.18.04.886,5.312,0.000270875,0.000107750,0.000073688
1592533084925,2020-06-19T12.18.04.925,5.351,0.000270875,0.000110625,0.000073250
1592533084966,2020-06-19T12.18.04.966,5.392,0.000270875,0.000111375,0.000072063
1592533085006,2020-06-19T12.18.05.006,5.432,0.000269438,0.000111750,0.000069688
1592533085045,2020-06-19T12.18.05.045,5.471,0.000270875,0.000111000,0.000071688
1592533085085,2020-06-19T12.18.05.085,5.511,0.000271250,0.000111000,0.000074813
1592533085126,2020-06-19T12.18.05.126,5.552,0.000269063,0.000109563,0.000078813
1592533085165,2020-06-19T12.18.05.165,5.591,0.000271625,0.000108813,0.000087063
1592533085205,2020-06-19T12.18.05.205,5.631,0.000270500,0.000107750,0.000087500
1592533085246,2020-06-19T12.18.05.246,5.672,0.000267625,0.000110250,0.000079188
1592533085285,2020-06-19T12.18.05.285,5.711,0.000269063,0.000109188,0.000076813
1592533085325,2020-06-19T12.18.05.325,5.751,0.000272313,0.000109938,0.000079563
1592533085365,2020-06-19T12.18.05.365,5.791,0.000273375,0.000108438,0.000082688
1592533085406,2020-06-19T12.18.05.406,5.832,0.000273063,0.000108813,0.000084313
1592533085445,2020-06-19T12.18.05.445,5.871,0.000275188,0.000107375,0.000083875
1592533085485,2020-06-19T12.18.05.485,5.911,0.000273750,0.000105188,0.000083500
1592533085524,2020-06-19T12.18.05.524,5.950,0.000274500,0.000098313,0.000082688
1592533085565,2020-06-19T12.18.05.565,5.991,0.000274125,0.000108813,0.000084688
1592533085605,2020-06-19T12.18.05.605,6.031,0.000273000,0.000108125,0.000084250
1592533085644,2020-06-19T12.18.05.644,6.070,0.000271938,0.000108813,0.000085063
1592533085684,2020-06-19T12.18.05.684,6.110,0.000273750,0.000108813,0.000084688
1592533085725,2020-06-19T12.18.05.725,6.151,0.000272688,0.000108125,0.000083938
1592533085764,2020-06-19T12.18.05.764,6.190,0.000274125,0.000109188,0.000085500
1592533085804,2020-06-19T12.18.05.804,6.230,0.000272313,0.000108813,0.000086313
1592533085844,2020-06-19T12.18.05.844,6.270,0.000271938,0.000108438,0.000086250
1592533085885,2020-06-19T12.18.05.885,6.311,0.000273375,0.000108813,0.000085813
1592533085924,2020-06-19T12.18.05.924,6.350,0.000272688,0.000107000,0.000085063
1592533085964,2020-06-19T12.18.05.964,6.390,0.000273750,0.000109563,0.000084688
1592533086005,2020-06-19T12.18.06.005,6.431,0.000273375,0.000108813,0.000085438
1592533086044,2020-06-19T12.18.06.044,6.470,0.000272688,0.000100875,0.000085875
1592533086084,2020-06-19T12.18.06.084,6.510,0.000272313,0.000108813,0.000083125
1592533086123,2020-06-19T12.18.06.123,6.549,0.000272313,0.000109563,0.000076000
1592533086164,2020-06-19T12.18.06.164,6.590,0.000271563,0.000109563,0.000062625
1592533086204,2020-06-19T12.18.06.204,6.630,0.000271938,0.000109938,0.000050813
1592533086243,2020-06-19T12.18.06.243,6.669,0.000272688,0.000107750,0.000036250
1592533086283,2020-06-19T12.18.06.283,6.709,0.000274875,0.000102688,0.000030688
1592533086324,2020-06-19T12.18.06.324,6.750,0.000277750,0.000096875,0.000031500
1592533086364,2020-06-19T12.18.06.364,6.790,0.000278125,0.000087438,0.000029500
1592533086403,2020-06-19T12.18.06.403,6.829,0.000281000,0.000093563,0.000033875
1592533086443,2020-06-19T12.18.06.443,6.869,0.000282125,0.000093625,0.000034688
1592533086484,2020-06-19T12.18.06.484,6.910,0.000284625,0.000093625,0.000037000
1592533086523,2020-06-19T12.18.06.523,6.949,0.000285750,0.000093563,0.000040563
1592533086563,2020-06-19T12.18.06.563,6.989,0.000285000,0.000092875,0.000040188
1592533086602,2020-06-19T12.18.06.602,7.028,0.000286813,0.000092875,0.000043313
1592533086643,2020-06-19T12.18.06.643,7.069,0.000286438,0.000086313,0.000042500
1592533086683,2020-06-19T12.18.06.683,7.109,0.000286813,0.000091438,0.000044125
1592533086722,2020-06-19T12.18.06.722,7.148,0.000286438,0.000090688,0.000042938
1592533086763,2020-06-19T12.18.06.763,7.189,0.000286438,0.000091438,0.000042500
1592533086803,2020-06-19T12.18.06.803,7.229,0.000286813,0.000092125,0.000041375
1592533086843,2020-06-19T12.18.06.843,7.269,0.000286125,0.000092875,0.000040563
1592533086882,2020-06-19T12.18.06.882,7.308,0.000286813,0.000092500,0.000042125
1592533086923,2020-06-19T12.18.06.923,7.349,0.000285000,0.000094688,0.000040563
1592533086963,2020-06-19T12.18.06.963,7.389,0.000283938,0.000094688,0.000039375
1592533087002,2020-06-19T12.18.07.002,7.428,0.000284313,0.000093625,0.000039375
1592533087042,2020-06-19T12.18.07.042,7.468,0.000283938,0.000093938,0.000040188
1592533087083,2020-06-19T12.18.07.083,7.509,0.000284313,0.000094313,0.000041375
1592533087122,2020-06-19T12.18.07.122,7.548,0.000284625,0.000093938,0.000040563
1592533087162,2020-06-19T12.18.07.162,7.588,0.000283188,0.000093625,0.000041750
1592533087203,2020-06-19T12.18.07.203,7.629,0.000285000,0.000087813,0.000042125
1592533087242,2020-06-19T12.18.07.242,7.668,0.000285375,0.000087063,0.000042125
1592533087282,2020-06-19T12.18.07.282,7.708,0.000285750,0.000091750,0.000042875
1592533087322,2020-06-19T12.18.07.322,7.748,0.000286813,0.000094313,0.000042563
1592533087363,2020-06-19T12.18.07.363,7.789,0.000284625,0.000093250,0.000043313
1592533087402,2020-06-19T12.18.07.402,7.828,0.000285750,0.000093625,0.000044500
1592533087442,2020-06-19T12.18.07.442,7.868,0.000283563,0.000094688,0.000043750
1592533087481,2020-06-19T12.18.07.481,7.907,0.000283563,0.000093938,0.000042938
1592533087522,2020-06-19T12.18.07.522,7.948,0.000283563,0.000094313,0.000041313
1592533087562,2020-06-19T12.18.07.562,7.988,0.000282875,0.000093250,0.000040563
1592533087601,2020-06-19T12.18.07.601,8.027,0.000283563,0.000093938,0.000040938
1592533087642,2020-06-19T12.18.07.642,8.068,0.000284625,0.000093938,0.000040563
1592533087682,2020-06-19T12.18.07.682,8.108,0.000283563,0.000093938,0.000041750
1592533087721,2020-06-19T12.18.07.721,8.147,0.000283563,0.000093938,0.000042125
1592533087761,2020-06-19T12.18.07.761,8.187,0.000284688,0.000092125,0.000042125
1592533087802,2020-06-19T12.18.07.802,8.228,0.000284250,0.000087063,0.000042938
1592533087842,2020-06-19T12.18.07.842,8.268,0.000284313,0.000094688,0.000043313
1592533087881,2020-06-19T12.18.07.881,8.307,0.000283188,0.000093938,0.000042938
1592533087921,2020-06-19T12.18.07.921,8.347,0.000284313,0.000093250,0.000042500
1592533087962,2020-06-19T12.18.07.962,8.388,0.000283563,0.000093250,0.000042563
1592533088001,2020-06-19T12.18.08.001,8.427,0.000283188,0.000093563,0.000042500
1592533088041,2020-06-19T12.18.08.041,8.467,0.000283188,0.000093563,0.000041313
1592533088080,2020-06-19T12.18.08.080,8.506,0.000284313,0.000092875,0.000043750
1592533088121,2020-06-19T12.18.08.121,8.547,0.000283563,0.000092875,0.000043313
1592533088161,2020-06-19T12.18.08.161,8.587,0.000283938,0.000094313,0.000043688
1592533088200,2020-06-19T12.18.08.200,8.626,0.000284688,0.000093625,0.000042563
1592533088241,2020-06-19T12.18.08.241,8.667,0.000285000,0.000093563,0.000043688
1592533088281,2020-06-19T12.18.08.281,8.707,0.000284313,0.000093625,0.000043313
1592533088321,2020-06-19T12.18.08.321,8.747,0.000283563,0.000092125,0.000042938
1592533088360,2020-06-19T12.18.08.360,8.786,0.000283938,0.000094313,0.000044500
1592533088400,2020-06-19T12.18.08.400,8.826,0.000283938,0.000091438,0.000043688
1592533088441,2020-06-19T12.18.08.441,8.867,0.000283938,0.000093938,0.000042563
1592533088480,2020-06-19T12.18.08.480,8.906,0.000284313,0.000094688,0.000043688
1592533088520,2020-06-19T12.18.08.520,8.946,0.000283563,0.000093625,0.000042500
1592533088559,2020-06-19T12.18.08.559,8.985,0.000285000,0.000093625,0.000042500
1592533088600,2020-06-19T12.18.08.600,9.026,0.000284625,0.000094688,0.000042500
1592533088640,2020-06-19T12.18.08.640,9.066,0.000283188,0.000093938,0.000042938
1592533088679,2020-06-19T12.18.08.679,9.105,0.000284313,0.000093938,0.000042125
1592533088720,2020-06-19T12.18.08.720,9.146,0.000283938,0.000093625,0.000043313
1592533088760,2020-06-19T12.18.08.760,9.186,0.000283938,0.000093938,0.000043313
1592533088800,2020-06-19T12.18.08.800,9.226,0.000284625,0.000092875,0.000042938
1592533088839,2020-06-19T12.18.08.839,9.265,0.000283188,0.000094313,0.000042125
1592533088880,2020-06-19T12.18.08.880,9.306,0.000285000,0.000094313,0.000044125
1592533088920,2020-06-19T12.18.08.920,9.346,0.000284313,0.000095063,0.000043313
1592533088959,2020-06-19T12.18.08.959,9.385,0.000283938,0.000093938,0.000042563
1592533088999,2020-06-19T12.18.08.999,9.425,0.000283563,0.000092500,0.000042500
1592533089040,2020-06-19T12.18.09.040,9.466,0.000283188,0.000095063,0.000043313
1592533089079,2020-06-19T12.18.09.079,9.505,0.000283563,0.000093250,0.000042125
1592533089119,2020-06-19T12.18.09.119,9.545,0.000285000,0.000093250,0.000042563
1592533089158,2020-06-19T12.18.09.158,9.584,0.000282813,0.000094688,0.000042500
1592533089200,2020-06-19T12.18.09.200,9.626,0.000283938,0.000093250,0.000042125
1592533089239,2020-06-19T12.18.09.239,9.665,0.000282813,0.000094688,0.000042500
1592533089279,2020-06-19T12.18.09.279,9.705,0.000282875,0.000093625,0.000041375
1592533089320,2020-06-19T12.18.09.320,9.746,0.000283188,0.000086000,0.000041375
1592533089359,2020-06-19T12.18.09.359,9.785,0.000283938,0.000093250,0.000042500
1592533089399,2020-06-19T12.18.09.399,9.825,0.000282813,0.000095375,0.000042938
1592533089438,2020-06-19T12.18.09.438,9.864,0.000283938,0.000093625,0.000042938
1592533089479,2020-06-19T12.18.09.479,9.905,0.000285375,0.000094313,0.000042938
1592533089519,2020-06-19T12.18.09.519,9.945,0.000283563,0.000092875,0.000042125
1592533089558,2020-06-19T12.18.09.558,9.984,0.000283938,0.000091438,0.000042563
1592533089598,2020-06-19T12.18.09.598,10.024,0.000282813,0.000091750,0.000042125
1592533089639,2020-06-19T12.18.09.639,10.065,0.000282875,0.000094313,0.000042125
1592533089679,2020-06-19T12.18.09.679,10.105,0.000284313,0.000093938,0.000041750
1592533089718,2020-06-19T12.18.09.718,10.144,0.000284688,0.000093938,0.000042938
1592533089759,2020-06-19T12.18.09.759,10.185,0.000282125,0.000093625,0.000042125
1592533089799,2020-06-19T12.18.09.799,10.225,0.000283938,0.000094688,0.000041750
1592533089838,2020-06-19T12.18.09.838,10.264,0.000283938,0.000095438,0.000042563
1592533089878,2020-06-19T12.18.09.878,10.304,0.000283938,0.000095063,0.000040938
1592533089919,2020-06-19T12.18.09.919,10.345,0.000284313,0.000095063,0.000042125
1592533089958,2020-06-19T12.18.09.958,10.384,0.000283938,0.000095750,0.000041375
1592533089998,2020-06-19T12.18.09.998,10.424,0.000284313,0.000095750,0.000040938
1592533090037,2020-06-19T12.18.10.037,10.463,0.000283188,0.000095063,0.000042125
1592533090078,2020-06-19T12.18.10.078,10.504,0.000283188,0.000094688,0.000041750
1592533090118,2020-06-19T12.18.10.118,10.544,0.000283563,0.000093938,0.000043313
1592533090158,2020-06-19T12.18.10.158,10.584,0.000283938,0.000081250,0.000040938
1592533090199,2020-06-19T12.18.10.199,10.625,0.000283938,0.000095063,0.000041750
1592533090238,2020-06-19T12.18.10.238,10.664,0.000284313,0.000095438,0.000041750
1592533090278,2020-06-19T12.18.10.278,10.704,0.000283188,0.000094313,0.000041375
1592533090317,2020-06-19T12.18.10.317,10.743,0.000282813,0.000094688,0.000042125
1592533090358,2020-06-19T12.18.10.358,10.784,0.000282125,0.000095750,0.000040563
1592533090398,2020-06-19T12.18.10.398,10.824,0.000280313,0.000098688,0.000035813
1592533090437,2020-06-19T12.18.10.437,10.863,0.000277063,0.000100500,0.000032313
1592533090477,2020-06-19T12.18.10.477,10.903,0.000273063,0.000100875,0.000027188
1592533090518,2020-06-19T12.18.10.518,10.944,0.000271938,0.000099375,0.000027563
1592533090557,2020-06-19T12.18.10.557,10.983,0.000273813,0.000099063,0.000027938
1592533090597,2020-06-19T12.18.10.597,11.023,0.000273375,0.000097563,0.000030313
1592533090638,2020-06-19T12.18.10.638,11.064,0.000274500,0.000096875,0.000031125
1592533090678,2020-06-19T12.18.10.678,11.104,0.000275250,0.000099750,0.000032688
1592533090717,2020-06-19T12.18.10.717,11.143,0.000278125,0.000101563,0.000035813
1592533090757,2020-06-19T12.18.10.757,11.183,0.000277750,0.000097938,0.000039750
1592533090798,2020-06-19T12.18.10.798,11.224,0.000276313,0.000107750,0.000045688
1592533090837,2020-06-19T12.18.10.837,11.263,0.000274500,0.000109563,0.000047250
1592533090877,2020-06-19T12.18.10.877,11.303,0.000272688,0.000109938,0.000048438
1592533090916,2020-06-19T12.18.10.916,11.342,0.000270500,0.000111000,0.000050438
1592533090957,2020-06-19T12.18.10.957,11.383,0.000271250,0.000111000,0.000052813
1592533090997,2020-06-19T12.18.10.997,11.423,0.000270500,0.000100875,0.000047250
1592533091036,2020-06-19T12.18.11.036,11.462,0.000272688,0.000109938,0.000041375
1592533091077,2020-06-19T12.18.11.077,11.503,0.000274875,0.000106313,0.000034625
1592533091117,2020-06-19T12.18.11.117,11.543,0.000277750,0.000103375,0.000035438
1592533091157,2020-06-19T12.18.11.157,11.583,0.000275938,0.000105188,0.000037000
1592533091198,2020-06-19T12.18.11.198,11.624,0.000274125,0.000108125,0.000040563
1592533091237,2020-06-19T12.18.11.237,11.663,0.000272000,0.000107750,0.000039375
1592533091277,2020-06-19T12.18.11.277,11.703,0.000274125,0.000105188,0.000037813
1592533091316,2020-06-19T12.18.11.316,11.742,0.000274500,0.000107750,0.000037000
1592533091356,2020-06-19T12.18.11.356,11.782,0.000275625,0.000095063,0.000037000
1592533091397,2020-06-19T12.18.11.397,11.823,0.000275938,0.000105188,0.000037438
1592533091436,2020-06-19T12.18.11.436,11.862,0.000277750,0.000105563,0.000038188
1592533091476,2020-06-19T12.18.11.476,11.902,0.000277750,0.000106625,0.000037438
1592533091517,2020-06-19T12.18.11.517,11.943,0.000279250,0.000105938,0.000038188
1592533091556,2020-06-19T12.18.11.556,11.982,0.000279938,0.000104813,0.000038188
1592533091596,2020-06-19T12.18.11.596,12.022,0.000280313,0.000104125,0.000037813
1592533091636,2020-06-19T12.18.11.636,12.062,0.000283250,0.000103750,0.000037813
1592533091677,2020-06-19T12.18.11.677,12.103,0.000282875,0.000103375,0.000037000
1592533091716,2020-06-19T12.18.11.716,12.142,0.000283250,0.000103063,0.000035875
1592533091756,2020-06-19T12.18.11.756,12.182,0.000281750,0.000103375,0.000036250
1592533091797,2020-06-19T12.18.11.797,12.223,0.000280313,0.000104125,0.000035438
1592533091836,2020-06-19T12.18.11.836,12.262,0.000280688,0.000101938,0.000031500
1592533091876,2020-06-19T12.18.11.876,12.302,0.000278500,0.000104875,0.000035063
1592533091915,2020-06-19T12.18.11.915,12.341,0.000277438,0.000105563,0.000036250
1592533091956,2020-06-19T12.18.11.956,12.382,0.000274125,0.000105188,0.000039000
1592533091996,2020-06-19T12.18.11.996,12.422,0.000270125,0.000109188,0.000042563
1592533092035,2020-06-19T12.18.12.035,12.461,0.000268375,0.000108125,0.000038188
1592533092075,2020-06-19T12.18.12.075,12.501,0.000267625,0.000105938,0.000035063
1592533092116,2020-06-19T12.18.12.116,12.542,0.000268000,0.000103375,0.000032313
1592533092156,2020-06-19T12.18.12.156,12.582,0.000269813,0.000100500,0.000029938
1592533092195,2020-06-19T12.18.12.195,12.621,0.000275625,0.000099375,0.000030313
1592533092236,2020-06-19T12.18.12.236,12.662,0.000279563,0.000099063,0.000034688
1592533092276,2020-06-19T12.18.12.276,12.702,0.000280688,0.000103063,0.000040188
1592533092315,2020-06-19T12.18.12.315,12.741,0.000278500,0.000107375,0.000046063
1592533092355,2020-06-19T12.18.12.355,12.781,0.000276313,0.000108813,0.000051188
1592533092396,2020-06-19T12.18.12.396,12.822,0.000274125,0.000109938,0.000054000
1592533092435,2020-06-19T12.18.12.435,12.861,0.000270875,0.000110625,0.000047625
1592533092475,2020-06-19T12.18.12.475,12.901,0.000272313,0.000104125,0.000041375
